Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Sweden,80319.34,86295.03,54697.87,1571,33.30333333,54.93,25621.47,35.15333333
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Finland,420619.11,456248.58,288765.82,8306,33.47,54.93,131853.29,36.966
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Denmark,116772.22,130239.03,82053.87,2371,33.72,54.93,34718.35,39.8225
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,France,441158.4,478275.51,302348.79,8707,33.30333333,54.93,138809.61,35.52
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Germany,267047.51,288382.5,182527.5,5250,33.30333333,54.93,84520.01,35.33666667
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Belgium,229210.56,247404.72,156494.88,4504,33.47,54.93,72715.68,37.296
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Switzerland,224548.84,243724.41,154166.89,4437,33.30333333,54.93,70381.95,35.33666667
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Austria,151741.44,167316.78,105528.62,3046,33.30333333,54.93,46212.82,35.52
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Italy,268902,291074.07,184161.03,5299,33.54142857,54.93,84740.97,37.9
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Spain,234485.28,255589.29,161455.41,4653,33.095,54.93,73029.87,33.3
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Canada,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Mexico,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Brazil,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Japan,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Korea,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,China,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Singapore,60323.12,62839.92,40005.68,1144,34.97,54.93,20317.44,52.73
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Australia,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Netherlands,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Sweden,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Finland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Denmark,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,France,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Germany,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Belgium,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Switzerland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Austria,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Italy,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Spain,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Canada,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Mexico,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Brazil,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Japan,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Korea,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,China,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Singapore,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Australia,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Netherlands,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Sweden,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Finland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Denmark,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,France,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Germany,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Belgium,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Switzerland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Austria,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Italy,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Spain,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Canada,49153.56,54930,34680,1000,32.47,54.93,14473.56,26.09
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Mexico,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Brazil,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Japan,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Korea,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,China,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Singapore,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Australia,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Netherlands,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Sweden,0,2636.64,1438.56,48,29.97,54.93,-1438.56,0.0
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Finland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Denmark,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,France,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Germany,61698.24,65696.28,41634.12,1196,33.30333333,54.93,20064.12,35.52
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Belgium,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Switzerland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Austria,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Italy,104451.61,111727.62,70818.98,2034,33.30333333,54.93,33632.63,35.33666667
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Spain,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Canada,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Mexico,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Brazil,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Japan,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Korea,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,China,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Singapore,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Australia,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Netherlands,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Sweden,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Finland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Denmark,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,France,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Germany,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Belgium,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Switzerland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Austria,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Italy,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Spain,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Canada,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Mexico,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Brazil,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Japan,78716.63,82861.57,57557.58,1241,46.38,66.77,21159.05,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Korea,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,China,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Singapore,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Australia,97047.9,102158.1,70961.4,1530,46.38,66.77,26086.5,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Netherlands,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Sweden,43639.84,45937.76,31909.44,688,46.38,66.77,11730.4,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Finland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Denmark,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,France,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Germany,38058,40062,27828,600,46.38,66.77,10230.0,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Belgium,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Switzerland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Austria,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Italy,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Spain,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Canada,596622.58,628038.62,436250.28,9406,46.38,66.77,160372.3,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Mexico,381975.46,402088.94,279300.36,6022,46.38,66.77,102675.1,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Brazil,202278.27,212929.53,147905.82,3189,46.38,66.77,54372.45,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Japan,440013.91,463183.49,321738.06,6937,46.38,66.77,118275.85,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Korea,413563.6,435340.4,302397.6,6520,46.38,66.77,111166.0,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,China,592626.49,623832.11,433328.34,9343,46.38,66.77,159298.15,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Singapore,335861.85,353547.15,245582.1,5295,46.38,66.77,90279.75,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Australia,233422.4,245713.6,170678.4,3680,46.38,66.77,62744.0,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Netherlands,424600.42,446958.38,310467.72,6694,46.38,66.77,114132.7,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Sweden,143224.94,150766.66,104726.04,2258,46.38,66.77,38498.9,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Finland,437667,460713,320022,6900,46.38,66.77,117645.0,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Denmark,74276.53,78187.67,54310.98,1171,46.38,66.77,19965.55,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,France,335037.26,352679.14,244979.16,5282,46.38,66.77,90058.1,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Germany,360472.69,379453.91,263577.54,5683,46.38,66.77,96895.15,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Belgium,203483.44,214198.16,148787.04,3208,46.38,66.77,54696.4,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Switzerland,270909.53,285174.67,198088.98,4271,46.38,66.77,72820.55,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Austria,239131.1,251722.9,174852.6,3770,46.38,66.77,64278.5,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Italy,279853.16,294589.24,204628.56,4412,46.38,66.77,75224.6,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Spain,314041.93,330578.27,229627.38,4951,46.38,66.77,84414.55,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Canada,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Mexico,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Brazil,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Japan,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Korea,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,China,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Singapore,55564.68,58490.52,40628.88,876,46.38,66.77,14935.8,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Australia,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Netherlands,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Sweden,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Finland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Denmark,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,France,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Germany,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Belgium,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Switzerland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Austria,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Italy,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Spain,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Canada,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Mexico,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Brazil,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Japan,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Korea,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,China,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Singapore,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Australia,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Netherlands,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Sweden,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Finland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Denmark,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,France,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Germany,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Belgium,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Switzerland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Austria,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Italy,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Spain,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Canada,48523.95,51079.05,35480.7,765,46.38,66.77,13043.25,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Mexico,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Brazil,35647.66,37524.74,26065.56,562,46.38,66.77,9582.1,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Japan,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Korea,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,China,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Singapore,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Australia,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Netherlands,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Sweden,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Finland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Denmark,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,France,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Germany,64952.32,68372.48,47493.12,1024,46.38,66.77,17459.2,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Belgium,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Switzerland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Austria,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Italy,108592.16,114310.24,79402.56,1712,46.38,66.77,29189.6,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Spain,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Canada,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Mexico,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Brazil,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Japan,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Korea,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,China,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Singapore,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Australia,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Netherlands,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Sweden,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Finland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Denmark,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,France,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Germany,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Belgium,33491.04,35254.56,24488.64,528,46.38,66.77,9002.4,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Switzerland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Austria,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Italy,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Spain,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Canada,29701.08,31264.62,15450,206,75,151.77,14251.08,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Mexico,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Brazil,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Japan,35612.46,37487.19,18525,247,75,151.77,17087.46,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Korea,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,China,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Singapore,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Australia,36910.08,38853.12,19200,256,75,151.77,17710.08,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Netherlands,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Sweden,31863.78,33541.17,16575,221,75,151.77,15288.78,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Finland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Denmark,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,France,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Germany,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Belgium,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Switzerland,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Austria,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Italy,34747.38,36576.57,18075,241,75,151.77,16672.38,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Spain,,,,,,,,
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Canada,421870.68,444079.02,219450,2926,75,151.77,202420.68,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Mexico,292829.58,308244.87,152325,2031,75,151.77,140504.58,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Brazil,182243.52,191837.28,94800,1264,75,151.77,87443.52,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Japan,423600.84,445900.26,220350,2938,75,151.77,203250.84,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Korea,315177.48,331769.22,163950,2186,75,151.77,151227.48,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,China,452436.84,476254.26,235350,3138,75,151.77,217086.84,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Singapore,299461.86,315226.29,155775,2077,75,151.77,143686.86,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Australia,216270,227655,112500,1500,75,151.77,103770.0,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Netherlands,328009.5,345276.75,170625,2275,75,151.77,157384.5,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Sweden,63727.56,67082.34,33150,442,75,151.77,30577.56,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Finland,334930.14,352561.71,174225,2323,75,151.77,160705.14,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Denmark,97898.22,103051.83,50925,679,75,151.77,46973.22,144.18
